RXF393	ACHN	UO-31	NCI-H226	NCI-H322M	UACC-257	SK-MEL-2	A549	UACC-62	HOP 92	EKVX	NCI-H23	HOP 62	HCC2998	HCT-15	COLO 205	SNB-19	SW-620	KM12	HT-29	HCT-116	TK-10	SN12C	HL-60(TB)	CCRF-CEM	786-0	CAKI-1	A498	PC-3	SK-MEL-28	SK-MEL-5	RPMI 8226	SR	K-562	MOLT-4	M14	MDA-MB-435	MALME-3M	LOX-IMVI	SK-OV-3	DU-145	NCI-H460	NCI-H522	IGR-OV1	NCI/ADR-RES	OVCAR-3	OVCAR-8	OVCAR-4	OVCAR-5	SNB-75	U251	HS-578T	BT-549	MDA-MB-231	MCF-7	SF-539	T-47D	SF-268	SF-295
ts-35	3.92093703175844	5.3227680317602	5.86863868324942	7.96197174267617	0	0	3.56135105144247	0	0	0	0	0	0	0	0	5.16356688442932	0	0	0	0	0	0	0	0	4.06467730888502	0	4.90776195617119	0	0	0	3.96014136818905	4.29049543228191	0	0	0	3.43641364002131	0	0	0	0	0	5.01868793404492	6.77927559132959	3.22503830574109	5.1774826111314	0	0	4.9207512908599	0	5.04875802835789	0	3.24455273208514	0	4.3349285773919	0	5.08021756387622	6.30614301116104	0	0
ts-36	16.2915504669954	15.9135169312872	15.1467933793465	14.9091239425506	15.681857422263	0	14.2354375452071	15.7516380013734	14.6178018898138	16.8367487569233	16.1555461531621	15.6520587739732	14.3684587767754	15.0649326070614	15.6715969935369	16.0053441293011	15.5983262193431	16.3287000008809	15.8322971502935	16.0172833530085	16.0951184979747	11.2695630838948	16.4493674134227	15.6978446846313	15.5124611722551	15.0684535174356	16.360736721826	17.0822257305989	16.3144464740164	14.6267749553424	15.3275539941817	14.8744194057115	15.2731582032917	14.4728174480639	15.8665421529827	16.0349832652461	14.5269157304752	15.2971481022441	15.3764920999407	15.7497020104185	15.4336802173379	16.5723258083701	16.3506433261482	15.9653218482405	14.4552863795437	16.3160227470537	15.3055652718316	16.3741714480464	15.521073728898	14.9189317739887	15.5337029087651	14.3035354078649	15.8271790437569	15.2468357856634	15.5491112417976	16.2430459339711	16.3239859407525	14.4734026137791	15.2921441706781
ts-37	12.3526635497169	10.6010476202969	13.2078647395112	12.7283476879742	12.4629682433739	0	11.912942606159	12.6220144272939	11.5657530871999	11.8925709098074	9.52909561020203	11.6143314097599	9.19323465898089	11.3494445555181	13.4109171627768	11.5692670762941	12.435666166899	11.8293752254128	12.4573366143391	13.3066374650393	11.7655914232487	4.45113176821642	12.7413479772073	11.4572422166917	11.2154722153116	10.7601967919279	11.2444150676668	10.8816245080578	13.3860925669199	10.4535875880122	11.7780628727766	12.7133155829878	12.2860382810345	13.7641690903275	12.3167485529661	12.3564007452248	13.1526175413189	0	12.1400708330178	11.5072135498341	12.9757058389452	13.3091750806776	13.0357135576611	12.4401015245053	12.7642760415407	12.1229024150346	12.7391366697649	12.9663866616191	10.7653010469356	10.0826467200252	12.6317666842343	11.9973602807343	11.5043296059237	11.883127102778	11.8780872277156	11.3658298486749	13.4642736694416	10.8539669508239	11.8895238483753
ts-38	10.0293295622989	10.0425198018365	12.1596517916598	10.8049775934343	0	0	10.0109706360263	13.1601866862017	10.8226820107428	10.4244720831698	8.95658152711602	9.70110164789476	10.5568586578286	11.4691778594968	11.9105255194929	10.4953015157348	10.8772056648964	11.4080459572258	10.443697248592	10.7368211523899	8.12649252978965	5.17264667855079	11.4394919746688	11.4334709082114	8.68526520411279	8.12070109284933	10.7300967263766	10.450231655811	10.9408987883328	10.2879039922104	10.9418843358458	9.01979663644863	9.77846642165875	9.24507272594821	10.6151129818357	12.0457929611399	10.3315774296393	0	11.9008680520794	11.1376381240123	11.3141656685989	12.5766036752374	7.04011927308408	11.6382267906977	10.8927025092189	10.7281974275145	11.1044289197852	11.9494976899984	6.0313355489422	8.44161494966502	11.2106844348827	4.97819984823871	11.1140470702417	11.115880671052	11.6672507747658	9.47192117664781	12.0430241564505	9.04855941358434	10.9120353527707
ts-39	4.67156352448457	6.09888097778191	6.96864041531824	7.17265949636449	6.96650024919563	0	7.23467868760962	8.43519424025264	0	0	0	6.48901049957165	0	0	5.85631951972554	6.514980606496	0	7.19091438807342	0	0	0	4.55332816329328	7.00137596338137	4.77194973663342	5.79344116237828	0	0	6.43970663330071	5.30581279605375	5.96799759895581	5.68408544222275	7.3371129904725	7.72706456345364	0	3.75015655314623	0	5.65885945995803	0	0	0	0	7.35867590600197	0	4.90233700926807	5.95196493733549	0	4.14616872833331	0	5.56821841390858	5.82165005059939	0	5.89947740783842	5.5337078491051	4.13741961766412	0	0	0	0	6.36975455669711
ts-40	0	4.21416232185086	6.29518248245817	7.22885836791767	0	0	0	5.9265577368755	0	0	7.37741507677497	0	0	0	6.89991449946864	4.05994029298665	8.55834241115802	8.24236189472333	6.14131778331502	0	0	5.17264667855079	0	0	3.92222203831685	0	0	5.91866012694632	6.34333327950061	0	0	5.10534846253945	6.78991985835912	0	5.72290694320268	0	0	12.6010208930358	0	0	5.26417371335177	0	0	4.95706388727459	0	0	2.76371392402053	0	0	7.44575848849681	0	4.02325944113562	0	6.13034902062784	0	4.93294513252681	8.14091184159513	0	0
ts-42	4.72596809731696	9.18114213538761	8.01923063099695	8.22404148431847	11.9187648417606	0	12.3208522979067	5.9265577368755	7.8282472359182	13.5445580746296	13.1502306619146	12.2301824183307	10.1210975260398	6.46275109760131	7.89386145217312	8.22350207759406	11.5549899070593	0	11.941278765667	14.0638643966698	8.12649252978965	7.25702233250878	8.05210091276614	12.6818478827029	12.1639396821425	5.81935832781881	9.1018248580707	8.06991518880215	6.9223608901617	11.3417532803105	5.73958931939727	14.1059273902529	6.78991985835912	11.1920846447558	5.72290694320268	11.9328565036409	10.5455478002284	0	12.1474487326114	6.79251904424359	12.2151242696796	8.41068812459192	9.20149302753849	9.08244237711382	12.5244565871564	5.54904106564659	12.4796143708151	5.74742245440737	12.5012093820171	7.8587257059323	0	10.7007388236298	11.1444071588446	12.0347622836003	12.5268739399553	13.0348446630972	13.1583172774153	11.1574953767368	6.83650270963016
ts-43	12.7811571483174	11.9484068744947	10.690097535458	12.7377450054664	13.9693384907266	0	13.874619608844	11.752030186616	13.2028600244763	12.9065298088919	12.7735868215709	12.8739305041585	10.3653449426299	13.0184382409444	11.9914250734718	11.1595472677063	12.9355162973538	12.203680122429	12.7747790623311	13.1803147632544	12.3234539620841	6.04309733444639	11.2216301662953	11.8489728829612	11.7032806242143	11.534784500904	12.0637905627245	12.1632728598922	12.9992346069058	11.6050247302594	12.3464116483405	12.5369922441856	12.380307600804	14.557206030313	12.5423677406127	11.8668299306759	12.8749699854531	0	11.3503125426422	13.1073696650158	11.9578178704298	13.4299682129125	12.1472209381868	10.7939885825992	11.4594964611922	11.0585902716841	10.6049654742832	13.5027087038833	12.7311783145441	11.5167451733234	13.7926328951606	11.4173734299983	10.9876453467148	12.0817217911019	12.6148995024997	13.5877926859737	12.4173415270348	12.1002376275987	11.8059524022932
ts-44	14.277799315523	10.6720860618661	11.5990866074784	12.5153877867239	14.2810347219725	14.8831333425257	14.6252113844075	11.0903015987563	12.7629307284681	13.5350517871754	11.8378758938929	12.2731257553486	9.24972339439066	13.3360532118139	10.4477835111589	11.6253210029603	13.0692513802864	12.6592767709246	12.3770443033878	13.6132338761221	12.1280694195295	5.89352315884449	11.9539093038774	10.148563456594	12.4627253420258	11.9084418031929	12.2715928325622	12.2921151497865	13.6083278821751	12.0476427613048	12.0727302287132	13.0080191520439	12.6491725552769	14.5556662195628	13.2558099591829	12.255642880555	13.778705870413	12.1156869486626	11.0876727635222	12.6576468336874	13.0717937444537	13.9434750387493	12.2444257232233	10.9170262656461	12.0391277050776	11.2228947830508	11.5881185717201	14.279354032798	12.7013167618471	13.1354148139295	15.0645408575273	12.4963588445901	10.2444950912244	13.2371969923818	13.3691436505843	14.1223872251928	12.6729535716761	13.35547882998	12.4154764673279
ts-45	0	0	4.44900342586474	0	0	0	0	0	0	0	0	7.22875288254064	6.73560052197756	0	0	3.77021197112215	0	0	0	4.86142862188684	0	0	6.7497831919358	0	0	0	0	0	0	5.71866646890694	4.46866779083387	0	0	5.13276862167922	0	0	0	0	6.7212462090898	0	4.96281530229875	0	0	3.71387664210366	0	0	0	0	6.52190772167752	0	0	0	0	0	0	4.63389571017149	0	0	6.11934900381523
ts-46	10.0435406571433	7.11052267581333	7.92649190606729	9.18746927775179	11.1154398007936	0	9.80975889975544	9.1340299888984	8.46981633174485	8.3347878708427	10.4730154502946	9.98208069929747	8.84925136785945	8.9005342464606	5.56249460280837	7.52931725007537	8.20326975898295	8.47048168852626	9.41056672463649	11.2251562319249	9.57442544663275	3.34088782533025	9.27779979918724	7.23555389322525	8.42602843626366	8.44159217044719	9.21115265654491	9.86194671814285	9.92499219258886	8.35007133211462	8.75185615816833	8.95750690112733	8.4248829771443	10.0162672558711	5.68934664904835	8.87897153256011	9.14037110961549	0	8.47312436445511	9.16278672090607	8.57422209739917	9.55471858810382	9.76209692504794	9.04829053054966	0	6.18176138241585	2.46585678132526	7.95495886774341	9.56176442404313	10.0213040194384	11.0245494926549	7.82982615551161	7.79414041754574	8.45801026170043	10.0166008581845	9.85227154809774	8.36898070667105	10.5545865377264	8.47174923328375
ts-47	11.6366338285099	7.87737474912328	11.3717555083182	11.0443201906211	12.7486768088627	0	10.8007855785885	11.7061278777731	10.1450879670216	11.3308727011166	9.42969940700424	9.96828861596032	7.77590187017073	11.161176718886	11.4326254409171	11.5846920661701	11.8154382356729	11.4345085158766	11.9241589681971	12.697652215578	9.18269924004622	3.42507054872149	10.9542729128096	11.5996310948893	10.2761502826216	11.0547863423028	9.49024638508505	10.6768525176703	11.402803384775	11.6694932099322	11.1913817001887	11.5750438812808	10.9068574020545	11.9157112843065	12.0836793179217	11.5755102401138	10.9161666847119	0	10.613715283743	12.2536722827013	11.3899041874405	12.5473712891461	11.547922702887	10.6700727863319	11.3664212095735	11.0884116566006	10.1669567329167	11.1303488492784	11.0954606524813	9.17691979038274	12.2692615513941	10.1617660962809	10.5062184197006	10.7840278677663	11.819209508494	11.0149060112064	10.6809912038711	10.5661583882558	11.2618165501324
ts-48	10.2850356715774	8.84016180894298	11.2903595201816	10.2792635554995	11.5944238538193	0	10.8170783038143	11.3196514790929	10.6890080006283	10.6207356822045	9.42969940700424	10.2899286435136	7.10177410481756	10.1503209960158	11.0766277633849	11.1071032065188	9.20082022808305	10.4674279891325	9.88159651021692	11.7952751592934	8.76848903661675	0	11.0131375165208	8.42280398815628	10.0133485465998	9.43951589694403	9.22761311865771	9.04370404689074	12.3153689740434	9.86913939579295	10.0205428959989	11.1447171324927	7.84201790086732	10.2340725231681	9.84325758322734	9.49088728421298	10.6044028780078	0	10.2478533463876	10.5762501727874	10.1931532716978	11.9468283454782	9.89687815264054	9.36325698765204	10.3669675440121	8.75006666629284	9.75435430738425	10.1727757057732	10.8889410783536	8.50034264937702	9.27130587239483	10.2206094067791	8.79088681791056	9.36052053269032	9.55769143116199	8.75451853602404	10.0034464651376	10.1625688463917	10.1319311224329
ts-49	11.8995927148927	11.0472875051669	10.9066545218394	11.4041654607452	10.9336295350755	0	10.3085162007732	10.6729122808365	12.4659964328606	13.2935566334086	12.749743513535	10.5222032335501	12.4522371497681	15.1239543668169	8.81238573256423	8.3295808611769	10.4769131623485	9.42411612768556	14.2379390314645	14.1761328746758	11.6281293349781	8.79369275085076	14.4727290193104	7.19145890442343	11.3895594577777	12.3358361170297	13.4460220045885	9.70525594051242	9.97074950429081	9.12695404906619	8.77452394315464	17.5215315990178	12.9763767097857	10.8429409552929	10.4455737142179	14.2004780152821	14.228652939815	0	13.3922310034192	10.7720503849046	8.41479425797454	11.7251489978738	11.7787353252359	11.9975086369277	13.7891880121443	10.3279316266214	13.9883371368694	13.567822583647	11.8377823669736	9.15493183069005	7.81595422572702	16.476426234215	8.74659448468612	16.1763108857507	10.4193261898629	14.6841148463629	10.0585353113596	9.09154800091151	10.5535289388675
ts-5	0	0	6.26698070600868	0	6.58302225419708	0	0	0	8.96612866170472	0	0	0	5.6184025147034	0	0	3.64714195085363	0	6.80692622770262	0	0	0	0	0	0	0	0	4.33650983707546	4.51550234309041	0	0	0	0	0	0	4.32553401621609	0	6.26191776141118	0	0	0	0	5.41215821305183	0	4.53008169345925	0	0	0	5.31345141643665	0	5.44245439375835	7.77307950070945	3.61124582578861	5.15623554891665	0	0	4.50624156452851	0	0	0
ts-50	14.9269767506976	15.4656148524836	15.1124578562273	14.423001852963	15.0828205611132	0	12.2377502279771	14.9693321711838	14.8557365898693	14.8732590351259	14.5892741973066	14.6373022939591	13.0851664127556	13.9533664195061	15.4713513787807	15.2728438476227	15.1019777918738	15.3854426345936	15.0639971519645	15.0209264016034	15.2779197281505	10.4108707788464	15.67804777121	15.0861751870488	14.0732585242867	14.5795145626211	13.9966684938103	16.1088670203424	14.1612573484125	13.9345195751527	14.203916094518	14.6847986120552	14.4145130713235	14.0972415533387	14.8557496206413	15.3028167383778	14.1307683174362	14.7086458308353	14.7196557251656	14.5635006820191	13.3564447894809	15.325066739304	15.1857167856221	14.6280005860907	14.3967038094292	14.3150665604706	13.7915700647711	15.5963309208319	15.1964339123801	13.8863949558112	15.5958927471613	14.5014415713334	14.4532711405845	13.8656836393807	15.169509170503	15.0393501253672	14.7920824165543	14.3503117452274	15.3075707156545
ts-51	14.277799315523	11.8199925006151	12.8425208436168	13.0007442078473	12.8147566131534	0	13.1194413539895	13.1475604633914	14.3918079463877	12.2981775271049	13.1282067970296	14.2888478784395	10.8575448471976	11.4691778594968	13.5317609134692	12.8268449822666	13.6491402429547	12.4342478682797	12.3736702117699	14.101487300358	13.5863241627749	8.14716448024226	13.6906203172531	12.3574682990465	12.94462815767	12.7304306876006	14.6163298445778	13.8041052068113	14.0340500111679	13.7128349451682	14.4923875347474	14.0887327560628	13.2821175246879	11.3677212906905	7.1429788172843	12.6729343194472	13.2502633655909	13.9228096525142	13.1472897234903	13.7227183368943	12.8459407369	14.074229049649	13.2976058194271	12.0480394161942	13.9020218144555	12.2209454454311	13.1398659066779	13.2903138100174	13.5759138950381	14.0074026914036	14.7672718721696	11.8439711935403	11.4460370793761	12.529810066548	14.2263893052124	13.9926671331663	13.4875926967925	14.9503620055994	14.0467037438677
ts-52	13.0271434436812	10.3281327337591	12.3224482611774	11.9159054836868	13.0299257854309	0	10.3615415364558	12.8792642565489	12.1034992080253	12.140529204406	11.7175410093126	12.173610901014	11.2438304586529	10.4655734394317	12.4494348954877	11.3838103694189	13.5728804449174	11.9848956148662	11.5951304968843	11.3145816235074	10.711589804876	7.35183813807909	12.7431890552925	11.9949767660182	11.7410714676768	11.9117423084587	10.8254619311705	12.2433091337895	10.5373227563631	11.723632662467	11.3567384742163	11.3099073550137	11.3667775805454	11.3994182819843	12.6586629091505	12.3284548649554	10.746335003735	12.4900081576848	11.5797131256769	11.0614069907398	11.2449823756409	12.6295395877163	12.0477079823807	11.0848889068748	12.6021740739865	13.1619069419674	12.2192288048024	12.2960703004794	11.527921373194	11.4698948255892	12.6842259856048	11.6976074674029	11.2557209214831	11.5989526040154	12.2274539336545	13.4393601108416	11.5488039191829	11.8837836915561	12.520392780627
ts-53	11.5517723915619	9.99454458656959	10.573573281475	11.0563873301668	11.0186234184758	0	8.29268565217981	11.3246675939876	11.6588327461491	9.74702990491533	8.79343121528783	11.3664901744398	8.19569709221281	10.8982683032019	11.5576528644592	10.9878606596734	9.71465772989834	9.66083709810456	10.3159184310043	10.6311022342826	9.2820693974837	5.01393989891053	10.8839199407717	9.61308240219258	8.94860166484213	8.80323983048935	10.188473628593	11.9698769430407	9.68726905625526	10.2313666232157	10.432520690416	9.80782067578846	9.78488538983387	9.92120500277987	8.18066786233875	11.0370553412223	9.84659836982031	0	10.2478533463876	10.2800726674177	9.45700900201122	11.243538887538	10.9107604466789	10.1570100185451	10.8667210975246	10.0561900150425	10.1064380726682	11.1424163183637	9.72995163134913	8.01650853207397	11.8543214664503	9.72409181342217	10.5661853159191	10.5908990624407	10.7492592817218	9.63013923545997	10.1434939765561	10.3270637951665	10.4686982185147
ts-54	0	5.99358400845899	7.67282314178542	8.32325545974633	7.53388068213508	0	0	0	0	5.6451862200844	9.20765560257352	6.06571628618003	0	0	6.41931189089902	3.60870466006167	8.07444556642556	0	0	0	0	4.14559900814213	0	0	4.40796006186633	6.90520313581478	6.24065846406343	7.41764719852407	4.88953967801112	0	0	0	6.30969875603726	0	4.28582860395927	0	0	0	0	0	4.79368548679791	0	5.57429022558942	6.44112671311851	0	5.07588744693766	4.13314618195559	5.27269790270025	5.14986241009207	7.37578286070766	8.72805503599179	5.07468091379295	0	5.24762393117908	6.44316890716495	0	0	0	5.37362122467094
ts-55	8.58105908775249	9.59555818078452	8.69521568767101	10.3902088701458	9.59832646656054	0	9.03928347920602	11.2251720972807	9.82347835848377	10.0097844660797	9.370892880075	8.11960141547888	8.35866851393658	8.03676779068416	10.6960077574032	10.2756847698203	10.5554693134482	8.24236189472333	10.3313065069567	11.099203349816	9.12390898892144	5.57764952780592	8.63525039497214	10.2353666249479	9.21851643976882	9.11810715063367	10.0301877627494	11.1431767811064	10.1846759872742	8.9112375928264	8.52361254926601	9.4571896368576	7.78338617559618	10.0076551222436	7.87142863405509	7.47464701273666	7.69358715702975	0	10.1890090934803	11.5525155291319	8.81430700926353	11.4367103668543	10.6738550629615	9.00013675300653	9.44655364314595	9.10547731372452	8.51514653482278	10.1809891110419	10.8925095957104	9.94142782138449	11.2106844348827	8.459353989401	8.8837926284876	9.8793228424215	9.91341641519963	9.88645068188855	9.94461133823727	8.21419723746702	10.348492510869
ts-56	15.7772694402988	14.5167112204074	12.8729133906317	15.3225314803322	14.9456227201014	0	14.1145538646178	14.581415028343	14.775120926082	15.1347175052339	15.1184036584417	15.5262841421818	13.4195511035162	13.7614560648032	14.8846417750111	15.0002210361674	15.3821974884424	15.1523396769514	15.1206508833755	15.8293621747095	14.2529161999594	10.176455976027	15.3764365235179	14.8950792912918	14.8637261207273	14.7115899724104	15.7608901707557	15.9300610292237	15.1617504417807	14.4300459320146	14.1658601400711	14.9538218698183	13.9416028169079	14.879285066135	15.7716627229767	14.8878936611864	13.6896476895818	13.7211897254911	14.6098748275887	15.2978067601695	14.1245882584005	15.5361291758495	15.8446625158582	14.9872943532799	14.7636104678874	14.2712557237376	13.8594915364133	14.9121175748242	16.8755080317787	15.671523518403	15.7312757710316	14.3223473993709	13.5740374747518	14.7347720397835	14.1197577321268	15.7576265470823	15.7114399910806	15.6044483817441	15.8419878400661
ts-57	0	8.98028495640612	8.4916039247234	0	7.90649570348472	0	4.24858592451122	5.81742272613709	0	7.58296913703572	7.26707772822578	6.43518033565307	6.93316142409277	6.93209515766816	6.78984932219702	8.95009116296735	10.029822247665	9.45055015552696	6.03192064256771	0	8.01587415493515	4.50124171299199	6.94736120322881	5.6918889417177	7.62695156103915	7.68955467410942	8.76908365608823	8.78685002812654	6.23372271518228	0	0	4.04213091464686	8.66933940400741	0	7.91222790188074	5.64758640418701	5.60550954234241	12.4900081576848	7.49977206909332	0	5.15614252143493	0	7.51097784824216	7.26764704204638	6.88626895025151	6.42376526644392	5.62239918348672	0	6.71918936972615	9.32867360583801	9.68575957549465	6.42253634181393	7.04371466763563	7.25597175527318	9.38800570439024	0	8.61341120668829	0	4.76678443886498
ts-58	8.5108581074278	7.78467431867152	7.53602645333183	7.06651329853503	8.85113028694322	0	8.12333562827748	8.32859961635349	8.66195267383074	8.52687428891079	0	11.1214788604209	8.45791115387531	7.29203745761435	7.31831456466352	8.2044576097204	7.39958135271731	0	8.13231004027893	8.42141269143447	9.2820693974837	3.51562396333272	7.88925430979801	7.20600597709348	8.2499857688871	6.64457402958966	8.63447824267184	8.73450358086745	7.17199532433894	7.16983099349755	8.01385742965065	7.90534978856258	7.62067304937801	7.74712342760075	7.4470132623664	6.80143359804273	7.53092446932192	0	7.86056970488149	8.9408137556611	7.39317349122013	8.66154842693403	9.32729594961321	8.45092335637707	5.8468413353279	7.6833584629454	5.71998111819046	8.73014180812917	8.09880829613065	7.69597261740367	0	7.47675053625995	7.98597278322019	8.44211430161563	7.75511447871292	8.18582150335768	7.97802631310024	7.24799971216258	8.83341598076624
ts-59	0	0	0	0	0	15.3685465289229	0	0	0	6.12235307158079	0	0	0	0	0	5.01602930249171	0	7.24711809678805	0	0	0	0	0	0	0	0	4.76108909264379	4.94231469784664	5.36099285286694	0	0	4.14666068565988	0	0	3.80261043379263	0	0	0	0	0	0	0	0	0	0	0	0	0	4.09603611491732	0	0	0	0	0	0	0	0	0	0
ts-6	8.3187779246949	10.4979330333082	9.55989220140354	10.0867843158712	7.08108982175298	0	9.62777194249215	9.42306966174671	11.2033189791707	11.8612150784231	10.2361574985786	10.3967615319116	9.09387501296956	10.0301371470278	8.27327529223343	7.94240104773387	11.1989803466818	7.30563186616809	8.98982202263459	10.9088303795885	9.76683397024309	0	9.69225612472072	10.9636370168943	9.99261021681732	9.76102837831824	11.4805234800212	11.0416523254799	12.0711843777386	8.97001141401826	9.63102737065993	10.4625847416303	11.1582759366877	9.52114314510956	7.34806803899443	7.5332162199391	8.334932302206	0	9.53811480379065	9.01106327840542	11.3299844547315	12.2382243085747	9.99631293778144	8.29527525559948	9.74606729614677	10.0375919349974	9.59467870769783	8.36854207310104	9.71357660894211	10.6127520123416	11.7288260061302	7.32155667366843	9.07980108239007	8.66391402138601	10.431290124685	9.46941785428239	9.1971452983041	9.41717788246848	9.69181765739711
ts-60	7.73607279552817	8.36745428412248	7.34449141735992	9.28042402357064	7.08108982175298	0	8.66602918647271	11.4856000767539	10.6890080006283	6.18041815606644	8.43178984594549	11.7586774933102	6.11223939741672	9.20807586992757	5.96987987080139	6.84955279399018	9.61524469423747	7.30563186616809	7.99265694836532	5.21941204877074	12.2249100299843	0	8.11077715985911	6.43536104180858	8.47170103967279	6.86490501116592	9.85479473755588	7.76749611479461	9.63409281960863	12.1266528421694	9.90201744852615	7.71356411928103	8.83887061960955	10.9094953901433	6.57677159353916	7.21323392235434	8.55668630138318	0	8.40293801476562	8.64929190315505	6.30341305591978	11.3403617885652	12.1107032172907	10.3097344723941	8.04940269248402	9.16426623481435	6.92664764232676	7.78576046388613	7.98061479869459	8.23810481826726	9.85548992570171	6.01309428876029	7.94549337780652	6.35614398774463	9.29503984575494	8.40750597036685	7.20450011247663	7.63805561576467	11.2408655294693
ts-61	0	5.48868230967008	6.03581763109874	0	0	0	0	5.66825941984951	0	0	0	0	0	0	0	3.81410277130887	0	0	4.90661751623415	4.90713250053115	0	3.42507054872149	6.79665640210812	0	3.6780957800628	0	0	5.66038776447999	0	4.79137556343722	4.5138700838761	0	0	0	3.56010706274413	0	0	0	0	0	0	0	5.79235053347669	0	0	0	2.5425517492809	0	4.79885616189304	0	9.53395110702568	0	0	3.94352563917388	0	0	0	0	4.62065762110806
ts-62	12.0871736676825	8.3351320842411	11.1842041172164	11.2047129526804	11.6558049584566	0	11.7537443467633	13.1475604633914	12.4170956253653	10.0097844660797	11.2761846660935	13.209074850516	7.36305689071724	10.6436004244439	8.21457588404529	10.6393474557826	10.7517445106481	10.1457546162155	11.1062805717474	10.7897837493491	11.5592042921796	6.11244444440909	12.0693585475833	6.52742818945205	6.74418675221743	7.12587502747174	11.1027125579	11.0585181859564	11.1074685938986	12.7328782872593	9.73639219739407	8.55850302188903	10.6845902121085	11.1978645308465	7.76089010297356	10.915720504554	11.009229426607	14.9227632043873	8.75814915805823	8.93440059253963	10.0088967367927	12.9848883001243	12.2421123346362	10.9784513515471	9.04667721218719	9.25721847299345	7.97706046686721	8.46137863410138	10.6658245784772	10.4973515708443	11.5324907793207	9.93691215802485	10.0520198965535	10.3395384554106	10.1096232122613	7.94966676070729	8.46181735062127	8.8968590105539	9.95456130017497
ts-63	12.8702614069419	10.8074911586835	12.2311897950761	11.0272548097303	11.6558049584566	0	10.7419255870433	12.5028026699413	12.214506235973	12.6866751785708	10.9544019907702	7.53723017411046	8.84283906348708	11.9385217827274	11.8189196180102	9.80524315893682	10.7252877939038	11.1451177269442	10.3313065069567	12.0164316836381	11.7067149991228	0	12.0012032878095	10.633627089362	11.0723729019421	11.4945202566073	10.1999594551652	12.2168424327462	11.4958794869058	11.171897759883	12.0346040704471	13.3013659398603	11.5321974741892	11.668620735104	7.40431095251907	9.73124577117002	10.896811448835	0	10.3408885933834	11.5078615837797	8.68906744510243	12.508228165167	13.1585562805468	10.4027728330276	11.9396165167605	11.2733637947522	12.2840766340895	13.1551005804857	10.3500631798769	10.6083089509359	12.0177784505378	11.5760162295593	11.3407232528961	12.8646868464962	12.4357419949231	12.1890153761998	11.6597995610266	10.4253934467533	11.5108185938326
ts-65	12.3075844168872	10.0098144109908	11.754506046532	12.1629395745847	11.2774274660565	0	12.1141364805997	11.2729056076194	12.4659964328606	11.5372489007083	9.89860347486216	11.8995012982785	7.56833883894785	11.7995132815255	10.0804599607203	10.0030256622289	12.0218357403402	9.18348980780725	10.2747677699902	11.8332618709996	11.2352608551274	6.82524334925736	11.9446338364472	9.96752337017755	9.99742251271745	10.1306018535978	11.0085482253808	11.3621378336223	11.5361437441666	11.8278037567369	12.039795504196	12.1963667450365	10.6280417465836	11.3677212906905	10.9523573251926	11.8631757400443	11.800347240598	0	11.0063597838266	13.032889521446	12.0767771949171	12.0506387781829	12.5726816283621	10.313835641541	11.9512015528296	10.4623327459197	11.8549344438862	12.5828290741194	9.81211062722163	11.1888490118714	10.9615706124449	11.8121430841826	11.1752729749752	13.0769437023623	12.1775756431429	11.368046834198	10.8873249070902	11.2286369933935	11.6865410621817
ts-66	13.2652673892724	10.4475287915284	12.4710007946737	11.9629617528497	13.2404693459591	0	10.8054594484828	10.6942098294578	12.2436465104584	11.067950304849	10.6655336427782	13.399500179725	7.87499863962588	9.92814013799237	10.7695050017224	7.13943823966289	9.39315882202466	10.3970896092332	11.5275785464037	10.7135138552027	11.9123927115939	3.51562396333272	10.3436985464518	10.1044031949989	7.13004461147601	8.44159217044719	11.7336288318477	12.0443370631861	10.8906366988785	12.6259793857012	12.6418162282176	12.2659347221526	11.658164617466	10.6080506734907	6.71554916151333	12.0741779124411	12.1958353677126	0	11.7854950264963	11.5628428256726	9.52402988908708	11.2732740876013	11.6734134310262	11.6294534148674	12.4800181878087	9.87948898956794	12.3014423502478	13.4211331290518	11.3618567950641	9.15096990049348	11.047258747938	10.1445032787679	11.8551295385211	10.6335161550024	11.8780872277156	10.5297580371184	10.1434939765561	9.79469152914459	11.5915297636972
ts-67	13.3247598919349	10.6784704831419	12.8737443254293	11.9178853356592	12.0427228721696	0	12.4589437126221	11.9756989688618	12.6235113305685	13.056306938539	10.8978475445578	12.4038624447178	5.99849903851974	11.8819529564537	13.1167640193519	11.7154851737136	12.8556734702966	11.0885596795477	9.15414666408336	12.1839332839707	12.7653842279992	6.09673456959914	12.6341546290086	11.71858232791	13.5568450975792	12.3954761920278	12.0429551226682	12.0380431503592	12.050571172411	12.428841231303	12.8208548681987	12.3684513887804	12.0781249374737	13.7823151408826	13.8519478881675	12.364399401649	12.3582129433381	0	11.6341434525868	11.5730014494661	13.0826082498807	13.2326518871341	12.5119377830973	11.9621562159493	13.3379996261354	12.8102388354952	13.3955861150547	12.9307019849867	10.3286855933603	11.7736054946133	12.3236985111954	12.8837234120014	12.372860392666	13.1459386922034	12.2479501410076	11.9579877879798	10.8873249070902	12.6493979426031	11.5226180120483
