RXF393	ACHN	UO-31	NCI-H226	NCI-H322M	UACC-257	SK-MEL-2	A549	UACC-62	HOP 92	EKVX	NCI-H23	HOP 62	HCC2998	HCT-15	COLO 205	SNB-19	SW-620	KM12	HT-29	HCT-116	TK-10	SN12C	HL-60(TB)	CCRF-CEM	786-0	CAKI-1	A498	PC-3	SK-MEL-28	SK-MEL-5	RPMI 8226	SR	K-562	MOLT-4	M14	MDA-MB-435	MALME-3M	LOX-IMVI	SK-OV-3	DU-145	NCI-H460	NCI-H522	IGR-OV1	NCI/ADR-RES	OVCAR-3	OVCAR-8	OVCAR-4	OVCAR-5	SNB-75	U251	HS-578T	BT-549	MDA-MB-231	MCF-7	SF-539	T-47D	SF-268	SF-295
ts-40	0	4.31224001996388	6.36472854638919	7.29199698403476	0	0	0	5.96396623529933	0	0	7.46050789801765	0	0	0	7.03982269443784	4.18829681786447	8.69515669236099	8.3266596176968	6.29978803667852	0	0	5.53192111239347	0	0	4.14711580717588	0	0	6.01362220174587	6.39346472075426	0	0	5.14766910448229	6.85874638969144	0	5.94334553816605	0	0	12.6556677644527	0	0	5.33410710117128	0	0	5.07935572491309	0	0	2.82383737707661	0	0	7.65613287951814	0	4.15035138968771	0	6.2365440098789	0	5.06728289869606	8.21938349572635	0	0
ts-42	4.82121264224322	9.28443726780644	8.08938721901972	8.28738669178884	12.0324553645892	0	12.4139465603977	5.96396623529933	7.95546851247278	13.7138435642786	13.2338030228004	12.244557517756	10.3176649096291	6.57023109303749	8.03433015485506	8.35923564825396	11.6921078257101	0	12.1018654553576	14.1691770637	8.28783462142685	7.62321074495151	8.11025045779864	12.8579337600131	12.4034169621328	5.92527054387858	9.16044251304989	8.16607382991879	6.97269542101028	11.4383565949938	5.80839321231788	14.1494928381747	6.85874638969144	11.2908979386983	5.94334553816605	12.0233391602714	10.6427702823481	0	12.2916114220565	6.90561905916993	12.2868655835128	8.48310740957833	9.32576911339045	9.20840643922123	12.5713242970743	5.61554674226876	12.5498582701124	5.84614017433962	12.6460832061766	8.06938118174774	0	10.8357034795587	11.3475512161032	12.1424144496741	12.5859680693486	13.1735015178834	13.2370520661333	11.2088964675802	6.99845847749197
ts-43	13.406013461832	12.5778137354684	11.286292138633	13.327296110727	14.609093850702	0	14.4937667897432	12.3159892730479	13.8566324360276	13.6018256164116	13.3831659160328	13.4143173428736	11.0877152189508	13.6531124074073	12.6583964224142	11.8215522699675	13.5986786430642	12.8142123692342	13.4613952485919	13.8116470841087	13.0113061879388	6.92733719601348	11.8058628106786	12.5510020852645	12.4686966390741	12.1684324966276	12.6484694572567	12.785737505193	13.5759910354998	12.2275705087118	12.9424714979459	13.1065497464137	12.9757242260532	15.1821079349481	13.2927168393622	12.4832694889614	13.4982568439031	0	12.0203689356146	13.7474697921947	12.5555196770379	14.0286200592141	12.7976529718991	11.4459487801414	12.0322728924992	11.6523542835349	11.2009765392034	14.1292601309799	13.4020658141151	12.2541201638168	14.4126252949985	12.0782904384317	11.7166600066572	12.715349173944	13.19999556809	14.2524908449843	13.0220631897803	12.6776212527745	12.4951755733306
ts-44	14.8620615103766	11.2606836575126	12.1547862654605	13.0642897776083	14.8801556866885	15.4721686896286	15.2037312390705	11.6135527029101	13.376045044313	14.1897331343812	12.4067555601093	12.7728453151179	9.93098957260891	13.9301001911914	11.0738801738672	12.246756331972	13.6917807789443	13.2291997890353	13.0229985688099	14.2039406172927	12.7752698934559	6.73638444968201	12.4975870007795	10.809633840194	13.1875765918367	12.5014941762761	12.8156503671682	12.8739525682251	14.1444645383996	12.6295957776016	12.628134834815	13.5369601005339	13.2039670039286	15.1399272271755	13.9655578489553	12.8314776921724	14.3613840148589	12.6556677644527	11.717058068764	13.2570876400433	13.6289229253118	14.5014999256705	12.8542287069018	11.5283822105437	12.5713242970743	11.7760528135949	12.1436515015208	14.8652830468108	13.3315645139357	13.8322834770705	15.6439128645418	13.1167405080695	10.9326982490482	13.8302503491104	13.9136315520986	14.746458253797	13.2370520661333	13.8922860920007	13.0641150816889
ts-45	0	0	4.8143610080013	0	0	0	0	0	0	0	0	7.55153122875961	7.23865556105255	0	0	4.18829681786447	0	0	0	5.26461017598867	0	0	7.11546193973144	0	0	0	0	0	0	6.11889628242868	4.83391009524471	0	0	5.53177203116807	0	0	0	0	7.17207922762212	0	5.33410710117128	0	0	4.12140816584521	0	0	0	0	6.97289074709413	0	0	0	0	0	0	5.06728289869606	0	0	6.58717711916311
ts-46	10.4981742147775	7.5672826380206	8.35153852868287	9.60654152301926	11.5851216131861	0	10.258584407245	9.52758542584303	8.95255948602296	8.85886589309064	10.9124738532879	10.3522794542081	9.40113155652939	9.36451355794284	6.0507454362995	8.01936980976985	8.69515669236099	8.91012345354641	9.92669751486658	11.6864536545819	10.0918884604324	4.00801182344413	9.69172814911416	7.76485220403109	9.02027805742398	8.90434657863017	9.625410415419	10.3141790328995	10.331516930765	8.80166301657571	9.17722848370772	9.35651616841274	8.84939331453928	10.4708883339076	6.2605770070975	9.32480430953549	9.59311070334072	0	8.97227084765258	9.63232012403426	9.00115014675759	9.98299654201683	10.2422485804228	9.52984670084686	0	6.60075836562893	2.82383737707661	8.41005061798561	10.0622456337514	10.5884994535649	11.4744667846189	8.31918114239902	8.35142144479197	8.9207025693223	10.4315002254429	10.346634723434	8.80273158110123	10.9619174602925	8.98997123308895
ts-47	11.9984272619651	8.24249921222678	11.7050990948929	11.3707693572017	13.1253818027107	0	11.1567549457161	12.0071065980254	10.5355793719291	11.7630609353671	9.77586825165817	10.2454491432698	8.23387133170927	11.5327352758894	11.8365660696767	11.9837812944355	12.2155370760758	11.7820002959797	12.347724246798	13.0659562825386	9.60699031439748	4.00801182344413	11.2755271736293	12.0386546070406	10.7783677993417	11.4254191068919	9.81160211974423	11.0361985857273	11.7164793224388	12.0290692121643	11.5243737146432	11.881555632807	11.2391764682423	12.2775169755301	12.5709968105693	11.9289469975891	11.2763215075675	0	11.0207161763477	12.6307286306838	11.7245832849367	12.8829831001335	11.9353222717774	11.0590847655089	11.67622551912	11.4192337356873	10.4999881619054	11.4937662904252	11.5032302596587	9.65075861781698	12.6261909960428	10.5595388947641	10.9722066649431	11.1545537532481	12.1412679589227	11.4164435704826	11.0225834083673	10.8804296255509	11.6880080579007
ts-48	10.324969945612	8.88463948695318	11.3018827824191	10.2839192784493	11.6492315341352	0	10.8512777582998	11.298791656844	10.75783293492	10.7310733482364	9.45435151771181	10.2454491432698	7.23865556105255	10.2000515008922	11.1587308266756	11.1843437744663	9.2789584796884	10.4930853096615	9.98322402994827	11.8416872135423	8.87125755664548	0	11.0126091576486	8.53969331119245	10.1938159475747	9.48830509029503	9.22744210454909	9.08124608535577	12.3072225755141	9.9068451987689	10.0317232872964	11.1293981304878	7.85251774849373	10.2740002406494	10.0085720591996	9.52245523249269	10.6427702823481	0	10.3330844745346	10.63141091425	10.2060046810221	11.9605586293305	9.96239587570241	9.43045042506093	10.3549585318637	8.75907557063508	9.76570342011547	10.2143728684393	10.9749009629908	8.65255226374326	9.30631522497409	10.2966956668852	8.93491079664962	9.40923076513034	9.55790140520685	8.83411773908284	10.0232767414801	10.1551048989203	10.2362550940777
ts-49	12.3988797091019	11.5510915520648	11.377404660152	11.8681101098277	11.447665046222	0	10.801836323669	11.1112441880424	12.9942155299656	13.8633465352315	13.2338030228004	10.9368740276216	13.0494203363115	15.6331475259602	9.35295266067583	8.86489332182005	11.0142975046408	9.90862323024977	14.7990782426741	14.6819663518671	12.1904102866317	9.56120212013516	14.9316147348268	7.76485220403109	12.0294300670684	12.8440432466692	13.9052470769486	10.2017961798298	10.4216468812278	9.62337890330821	9.2442294009703	17.965635378861	13.4463041982303	11.3421031756858	11.0701262962238	14.691498931735	14.7264543672832	0	13.9369196693375	11.2864306662994	8.88590753678319	12.198195201312	12.3036266623591	12.5241256020763	14.2365743062567	10.7960818137712	14.4591062555769	14.068852057091	12.38309381432	9.76609777006358	8.3085921658219	17.0120013715544	9.34921115702036	16.6845199255939	10.8786805962395	15.2233082943797	10.5374339544278	9.54279771561706	11.1170637214574
ts-5	0	0	6.77538275849764	0	7.13551753167803	0	0	0	9.53655100630728	0	0	0	6.2481766851706	0	0	4.18829681786447	0	7.33114629405471	0	0	0	0	0	0	0	0	4.81768782631636	5.03578141366379	0	0	0	0	0	0	4.96660202473128	0	6.79692004900776	0	0	0	0	5.9181646290821	0	5.07935572491309	0	0	0	5.84614017433962	0	6.08540463102311	8.3085921658219	4.15035138968771	5.78837754987883	0	0	5.06728289869606	0	0	0
ts-50	15.2399520796346	15.7832004984882	15.3969969072466	14.7006683146807	15.4106556829676	0	12.5449296239985	15.2214754077876	15.1976104877122	15.2566714804227	14.8869693832005	14.8657968839581	13.4959826063142	14.2761402366028	15.8265029774369	15.6231291649821	15.4532551371022	15.684130120473	15.4387376653206	15.3403611857825	15.6539263760321	10.992958620261	15.9505329148342	15.476401271474	14.5268861222595	14.9013796561974	14.26950047993	16.4194939492164	14.4261146337764	14.2452658542454	14.4881120431572	14.9424823388818	14.6980654187865	14.4102044361773	15.2942400528515	15.607439844076	14.4421629369956	14.9774169817904	15.0779617070941	14.8917032642217	13.6423009038825	15.6118126447544	15.5243121600606	14.9683003785654	14.6576930840587	14.5971022972036	14.0759325735889	15.910976424593	15.5554478562834	14.3119986842119	15.9039710561616	14.8505951201018	14.8706075934248	14.1874660164526	15.4427311637245	15.3921382459635	15.0849410502114	14.6158481451305	15.6849947634732
ts-51	14.6396771631706	12.18640452693	13.1759362494823	13.327296110727	13.1914637639982	0	13.4755521832405	13.4485905674782	14.7825857856269	12.7304366162416	13.4747880817467	14.5662477527442	11.3170995783588	11.8407639259399	13.9357992851334	13.2259997566766	14.0493088504001	12.7817954441355	12.7972607814682	14.469821809835	14.011218817554	8.77670915175134	14.0119980061385	12.7965416646676	13.447134107787	13.1011690507049	14.9380751568428	14.1636234416371	14.347813293678	14.0724849713062	14.8254938478597	14.3953191906643	13.6145614512908	11.7294887017481	7.62746214390397	13.0264258036828	13.6105504762817	14.2404812020893	13.5544779579768	14.0998180958025	13.180690595798	14.409873528866	13.6850851407864	12.4371802218271	14.2119135405997	12.5518414005697	13.4731232471181	13.6538425413486	13.9838168051472	14.4819158044549	15.1242540421622	12.2419530792702	11.9121564781356	12.9004660837809	14.5485125908614	14.3943526384918	13.8293437795816	15.264810693663	14.473023769424
ts-52	13.2370109113428	10.5424761321284	12.5038678189573	12.0904473961281	13.2546509809266	0	10.5655400397208	13.0283024158649	12.3422398685703	12.4208029464151	11.9120995540671	12.2989942906117	11.5514800131951	10.6851278686053	12.7014585807441	11.6309250305776	13.8210544506065	12.1804507821078	11.8667071127761	11.5308526506758	10.9843629989855	7.82868563308659	12.9125621301114	12.282055396243	12.0915372341135	12.1304730039757	10.9951273768375	12.4508066550092	10.6989967744792	11.9312461127392	11.537789695489	11.4644488018591	11.5471839854528	11.60923141197	12.9940263167078	12.5299547001024	10.9545388184524	12.6556677644527	11.8348609479	11.2864306662994	11.4276989856729	12.8131711211739	12.2831666365599	11.3220064713177	12.7600568688111	13.340843391004	12.4004802942248	12.5075888890649	11.783770869136	11.7923275028481	12.8891873683328	11.9436127809789	11.5698645449748	11.8175953865382	12.3975557214295	13.6890433914269	11.7385190473774	12.0461975532427	12.7946889997285
ts-53	11.8140507724784	10.2612715291395	10.8073518416596	11.2833405651411	11.2957193423286	0	8.54854639652819	11.526118637135	11.9500092672503	10.0794815922438	9.0399993594578	11.5443036003782	8.55484067393638	11.1703043154591	11.8620942412549	11.2873945121249	10.014994830301	9.90862323024977	10.6398147488839	10.8997649082353	9.60699031439748	5.53192111239347	11.1056749169455	9.9523057885607	9.35091391786514	9.07393699467974	10.4105182449218	12.2298224400245	9.90127196355619	10.4913066609553	10.6659481797126	10.0146720612035	10.0175795910535	10.183310435654	8.56737231996429	11.2909483264912	10.1071233884796	0	10.5553171122813	10.5574582002407	9.69195487410357	11.4795752172356	11.1986022368663	10.4464658185462	11.0769905299261	10.2874114061707	10.3399969434399	11.4063347158307	10.0380209583031	8.39023469235398	12.1117156191502	10.022313764999	10.9326982490482	10.8619143943046	10.9717421097758	9.93196649948574	10.3855387139501	10.5418302806207	10.7952980020559
ts-54	0	6.57486934073074	8.22640912096174	8.8708091486719	8.13037812410711	0	0	0	0	6.28935707873887	9.77586825165817	6.55920099626688	0	0	7.03982269443784	4.18829681786447	8.69515669236099	0	0	0	0	4.9624658404336	0	0	5.10581680291084	7.49431857097562	6.77880057705721	7.99677653537216	5.41052474179241	0	0	0	6.85874638969144	0	4.96660202473128	0	0	0	0	0	5.33410710117128	0	6.17371866225589	7.04699192545396	0	5.61554674226876	4.66230394459321	5.84614017433962	5.76573075878442	8.06938118174774	9.30631522497409	5.68010794583347	0	5.82787018992396	6.98247768824594	0	0	0	6.00969768903902
ts-55	8.67966912376571	9.69889626156431	8.76547139704691	10.4537156969943	9.71190415348833	0	9.13222397222956	11.2631820636242	9.95110277019473	10.1789283722223	9.45435151771181	8.1339280524462	8.55484067393638	8.14503638079286	10.836960484964	10.4117483117603	10.6925437727696	8.3266596176968	10.491813859431	11.2044756494233	9.28552465663178	5.9391420395522	8.69347160600518	10.4113401970597	9.45767130082146	9.22567236393023	10.0888551198497	11.2396415841191	10.2353788299265	9.00768275873958	8.59351146085878	9.50069646158431	7.85251774849373	10.1064164398471	8.09491935991357	7.56465881607012	7.79041806331949	0	10.3330844745346	11.6665689091651	8.88590753678319	11.5093122500393	10.7982607245977	9.12608772801295	9.49336307807354	9.17328035681497	8.58521499945348	10.2814318657636	11.0373346765858	10.1527309907585	11.3046051579364	8.59402980333551	9.08661907972645	9.98688956762044	9.97246030573198	10.0249835939055	10.0232767414801	8.2654503270935	10.5116815104229
ts-56	15.7558351469905	14.4998848492672	12.8230474573897	15.2657918143321	14.939047462096	0	14.0873730650791	14.4991498909452	14.7825857856269	15.1837207910488	15.081691763547	15.4203703143888	13.4959826063142	13.7498299167186	14.905380583714	15.0160946885495	15.3990642676442	15.1166154202567	15.160980876082	15.8143867972538	14.2945100401928	10.4242798980957	15.3145088517439	14.9508943690761	14.9829534230948	14.699048279888	15.6993194591019	15.9062732575616	15.0922038392277	14.4063921087324	14.1156534991901	14.8770980011143	13.8907512039172	14.8578456800633	15.8757450742499	14.8581055145214	13.6666406396789	13.6555559685832	14.6337725822108	15.291602581613	14.0760528248356	15.4884633973102	15.8488468780354	14.9931868984446	14.6901944802896	14.2188876876092	13.8094566340162	14.892350391554	16.9001111986278	15.7627308543747	15.7049411308636	14.3370945640463	13.6569644357875	14.72215516531	14.0585709516657	15.7760045931694	15.6698897141337	15.5355787706887	15.8850003163244
ts-57	0	9.19438871293319	8.67258298651153	0	8.13037812410711	0	4.44267994849198	5.96396623529933	0	7.86196990153433	7.46050789801765	6.55920099626688	7.23865556105255	7.15012392616782	7.03982269443784	9.19683143889182	10.2777968316963	9.6458889939049	6.29978803667852	0	8.28783462142685	4.9624658404336	7.11546193973144	5.97398562506698	7.97593296697344	7.90735436046458	8.9384702298259	8.99394970109349	6.39346472075426	0	0	4.18780351567234	8.84939331453928	0	8.24639468854372	5.84536577980822	5.80983676516216	12.6556677644527	7.75370327973506	0	5.33410710117128	0	7.74529605497969	7.50344505928345	7.04291086877084	6.60075836562893	5.80022400616314	0	6.97289074709413	9.65075861781698	9.89051794613548	6.66596994783228	7.35583188735616	7.47335166028687	9.55790140520685	0	8.80273158110123	0	5.03191679950609
ts-58	8.77255861718571	8.05053448773127	7.76878275567048	7.29199698403476	9.12780153830746	0	8.37910294707871	8.52953882722281	8.95255948602296	8.85886589309064	0	11.2992805536349	8.81723555717721	7.5626198953593	7.62112582651438	8.50320708448173	7.69863323996027	0	8.4553991513479	8.68951448102224	9.60699031439748	4.00801182344413	8.11025045779864	7.54356488762826	8.65185439718195	6.9133511770585	8.85618103212413	8.99394970109349	7.38485845774999	7.42831499235724	8.24660638564401	8.11161159921742	7.85251774849373	8.00835930517704	7.83293990486375	7.05334789468983	7.79041806331949	0	8.16706865324938	9.21788844643492	7.62713633415049	8.8971365931821	9.61486690586683	8.73985883342714	6.05381034286533	7.91374012071438	5.94963576731339	8.99359866524719	8.40619145384095	8.06938118174774	0	7.77377661811668	8.35142144479197	8.71257895852001	7.97676198951559	8.48705630008565	8.21938349572635	7.46160743817599	9.15958093125373
ts-59	0	0	0	0	0	15.4721686896286	0	0	0	6.28935707873887	0	0	0	0	0	5.14817632009443	0	7.33114629405471	0	0	0	0	0	0	0	0	4.81768782631636	5.03578141366379	5.41052474179241	0	0	4.18780351567234	0	0	4.01201964617332	0	0	0	0	0	0	0	0	0	0	0	0	0	4.23284981887206	0	0	0	0	0	0	0	0	0	0
ts-6	8.35862033770569	10.5424761321284	9.57140483543721	10.0914395045372	7.13551753167803	0	9.6619473966439	9.40223223503634	11.272156129043	11.9715916788427	10.2608248083699	10.3522794542081	9.23147325435122	10.0798639118526	8.35515722805732	8.01936980976985	11.2772156567552	7.33114629405471	9.09136045422971	10.9552315252949	9.86971634644729	0	9.69172814911416	11.0807980603486	10.173075239059	9.80983139384546	11.4803522401088	11.0792471020146	12.0630382748726	9.00768275873958	9.64220443531159	10.4472698533813	11.1688169811747	9.56104994709242	7.51259279115202	7.56465881607012	8.37320670727434	0	9.62330264007995	9.06615452543235	11.3428418279928	12.2519552256524	10.0618351402033	8.36235921782402	9.73406319901265	10.0466131817344	9.60602628678639	8.41005061798561	9.79948108023854	10.7652691014403	11.7638812153751	7.39724131980442	9.22388135017595	8.71257895852001	10.4315002254429	9.54908728497213	9.21696119473549	9.40971835532776	9.79610960546762
ts-60	7.77585376721202	8.41189482796949	7.35594861387259	9.28507600910711	7.13551753167803	0	8.70016413261591	11.4647393609315	10.75783293492	6.28935707873887	8.4564065648612	11.7141749285023	6.2481766851706	9.25776670141022	6.0507454362995	6.92617489013741	9.69341527189003	7.33114629405471	8.09400289069427	5.26461017598867	12.3278857491375	0	8.11025045779864	6.55127701025265	8.65185439718195	6.9133511770585	9.85462362270134	7.80493810805451	9.62595510103582	12.1643901517863	9.91319692083779	7.69831171397629	8.84939331453928	10.9494353417706	6.74061747271828	7.2446345975524	8.59497742456643	0	8.48799254162615	8.70435323355574	6.31611326204071	11.35409026325	12.1762736978247	10.3769759407617	8.03743009605745	9.17328035681497	6.93791682553653	7.82720720066412	8.06628812823605	8.39023469235398	9.89051794613548	6.08809376458357	8.08927020677866	6.4043415317845	9.29524976409444	8.48705630008565	7.22421593053486	7.63062273313045	11.345237651585
ts-61	0	5.84795768550529	6.36472854638919	0	0	0	0	5.96396623529933	0	0	0	0	0	0	0	4.18829681786447	0	0	5.31798536054297	5.26461017598867	0	4.00801182344413	7.11546193973144	0	4.14711580717588	0	0	6.01362220174587	0	5.13950719743702	4.83391009524471	0	0	0	4.01201964617332	0	0	0	0	0	0	0	6.17371866225589	0	0	0	2.82383737707661	0	5.19396597076141	0	9.89051794613548	0	0	4.29283117424774	0	0	0	0	5.03191679950609
ts-62	12.448994066626	8.70063108266812	11.5175321049579	11.5311766815747	12.0324553645892	0	12.1097992475516	13.4485905674782	12.8078267941857	10.4417553384175	11.6226761228693	13.4864606823406	7.82043033900964	11.0150972251719	8.61745715234222	11.0383315729387	11.1517376184324	10.4930853096615	11.5297737833321	11.1579531076723	11.9840068961801	6.73638444968201	12.3906909870734	6.96246360148826	7.24278254238746	7.49431857097562	11.4243382028812	11.417909448097	11.4211208695353	13.0925052575957	10.0691626527892	8.86437250485152	11.0168835139183	11.5596168069215	8.24639468854372	11.2690976831128	11.369394558226	15.2404439339116	9.16455682514735	9.31084641925474	10.3433971633481	13.3205131989344	12.6295552566487	11.3675036297765	9.35605970514037	9.58769300570047	8.30916919013803	8.82402740720021	11.0735378451013	10.9716094537865	11.8893775260256	10.3346337247836	10.5179067560243	10.7099974313703	10.4315002254429	8.34995480359867	8.80273158110123	9.21072375420602	10.3805310879815
ts-63	12.9691082016504	10.9109025868355	12.3015970353222	11.0907781747425	11.769489834163	0	10.8349848201957	12.5408218467979	12.3422398685703	12.8559498073135	11.0379423589116	7.55153122875961	9.03917100303413	12.0471623593775	11.9599161512782	9.94126628495587	10.8623719084713	11.2296504417658	10.491813859431	12.1217257655194	11.8685593573514	0	12.0595544088443	10.809633840194	11.311795782654	11.6022363435728	10.2586329218472	12.313328900664	11.5466079086532	11.2684965745432	12.1046725776232	13.344929570528	11.6016139142752	11.7674455165609	7.62746214390397	9.82164765100164	10.9940475340667	0	10.484975721325	11.6219138157404	8.76065386886627	12.5808434423378	13.283021904505	10.5288705391762	11.9864803134503	11.3412604898463	12.3543187906308	13.2556163400368	10.4948551573223	10.8196861848895	12.1117156191502	11.7110161181681	11.5438779649214	12.9723498298366	12.4948354844725	12.3276596697206	11.7385190473774	10.4767799175276	11.6740731121184
ts-65	12.4629984316678	10.1697181338272	11.8814759227928	12.2830511214107	11.447665046222	0	12.2637998217999	11.3674777711808	12.6503087327455	11.7630609353671	10.0386283516875	11.9704447786329	7.82043033900964	11.9647202515397	10.2779066334992	10.1956017153314	12.2155370760758	9.32441103618262	10.491813859431	11.9951220258988	11.4536504582465	7.24689268660648	12.0595544088443	10.2000033515696	10.2932695006852	10.2947988938552	11.1238003510492	11.5151722612153	11.6434381306858	11.9809866254248	12.1664350446376	12.2964975394813	10.7539883503818	11.5231031859916	11.2331903861074	12.0102268254848	11.9541752765398	0	11.2070451286813	13.203543744371	12.2050883335751	12.1798206080117	12.7537158911095	10.4964712543129	12.054635406613	10.5867552223841	11.9817410973959	12.7399147431909	10.0133825631339	11.45683099755	11.1120415577377	12.0037188239739	11.4349814903931	13.2411861574075	12.2932391154129	11.5632338789364	11.0225834083673	11.3366003628846	11.9063701433838
ts-66	13.5276013125561	10.7143201224753	12.7048830265532	12.1899610150746	13.5176607842477	0	11.0619387042155	10.8956206808769	12.5348502164662	11.4006094477281	10.9124738532879	13.5773615020047	8.23387133170927	10.2000515008922	11.0738801738672	7.43718481859517	9.69341527189003	10.6449882980119	11.8516042868367	10.9821851164761	12.2377060442568	4.00801182344413	10.565404089587	10.4437381329407	7.53055624220782	8.71213156791985	11.955789474705	12.304285543833	11.1047762442286	12.8860797910581	12.8753660294253	12.4729621704752	11.891036122079	10.8702498353499	7.10018641653304	12.3281277272849	12.4565686755407	0	12.0931081984804	11.8403479868803	9.75898978429986	11.5093122500393	11.9613109022555	11.9190562647169	12.690358192839	10.11068420973	12.5351542364316	13.6851362698392	11.6701476256498	9.52539088663244	11.3046051579364	10.4428058500804	12.2217686611244	10.9045361529615	12.1006350991398	10.8317449536442	10.3855387139501	10.0093886294142	11.9182411630345
ts-67	13.4801886135397	10.8384287111212	13.0007331913299	12.0379922286463	12.2129870937494	0	12.6086138724724	12.0702854034461	12.8078267941857	13.2821647791666	11.0379423589116	12.4748112725227	6.2481766851706	12.0471623593775	13.3143604794428	11.9081834155085	13.0493939442844	11.2296504417658	9.3710015582802	12.3458024955564	12.9838288118105	6.51624538688094	12.74908585132	11.9512131974194	13.8529317861276	12.5597829633548	12.158234778385	12.1910982183678	12.1578760053127	12.5820377254021	12.9475064492554	12.4685845012992	12.2041198877035	13.9377423413788	14.1328925304013	12.5114615040894	12.5120541024704	0	11.8348609479	11.7436220441349	13.2109336590393	13.3618500105124	12.6929708446396	12.1448836788024	13.4414490511517	12.9347292559307	13.5224142815723	13.0877928528922	10.5300204942832	12.0416224064496	12.4742132577365	13.0753253113907	12.6326268970451	13.3101819863151	12.3636147558214	12.1531980227847	11.0225834083673	12.757388480149	11.7424396472496
ts-68	12.8622068378113	10.1931569045899	11.7398542248187	11.3707693572017	10.2962931123199	0	10.4842951240948	10.9857725923668	12.1198937526621	12.0260261581804	7.46050789801765	11.3517275280538	9.23147325435122	11.3104240089066	11.61423939171	10.4298824199945	12.0139487153755	10.9078725331785	9.45334266766345	12.3967768009175	11.9274376136137	6.51624538688094	11.9127492318637	11.7586201663939	10.8322764624749	10.6571137282793	10.9160956263768	11.9801591458685	11.7516584205216	11.4023005012298	10.9124486005049	12.4597891098828	11.5471839854528	9.61756001571258	12.0748605600229	11.2129778021958	12.0321586522184	13.6555559685832	10.484975721325	12.3856582584622	12.5173067884845	12.4179330267549	12.9611299939926	10.7647904948621	12.076656574583	11.3412604898463	12.5945110637322	12.8097262288406	10.4588112135056	11.0188919928687	11.4744667846189	10.9129680185159	10.4069541567784	12.637469415315	12.0588245848445	12.7103140509382	12.1217491679697	12.0387047933637	10.5426873804431
ts-69	10.0185749665782	7.24725496235713	9.57140483543721	9.28507600910711	7.13551753167803	0	9.46426989173259	9.11319935427887	9.53655100630728	8.2754562313889	7.46050789801765	9.35338267347563	7.82043033900964	7.15012392616782	9.20119468558731	6.7057582528382	9.2789584796884	7.33114629405471	7.87249020707715	9.55043762904613	8.28783462142685	4.9624658404336	10.4279957701585	9.34538580040684	0	8.49031237020526	9.76725816881066	8.16607382991879	9.46570522280057	7.91134673242924	8.59351146085878	9.2380603004249	9.84782855643172	4.00786891984203	6.2605770070975	8.40926483740497	9.78552227120731	0	7.75370327973506	9.76965837952838	10.5842344132016	9.98299654201683	9.15612511175462	8.21084313425248	10.8906695177047	9.0479766259741	9.90030503866919	9.99218282366182	8.15906109038843	9.38808311961035	8.3085921658219	7.24618882550538	7.35583188735616	9.8912281521401	9.29524976409444	8.61225207385028	8.21938349572635	8.91582113727972	7.99280586592104
ts-7	9.09382677796002	5.84795768550529	8.67258298651153	0	7.13551753167803	0	8.77038827583899	6.95236359001907	7.95546851247278	10.9153960611374	7.46050789801765	8.1339280524462	0	0	8.61745715234222	8.35923564825396	9.69341527189003	0	9.09136045422971	9.55043762904613	7.29244348476966	0	8.69347160600518	8.4145148202417	7.39383278887521	8.49031237020526	7.09809853694262	8.16607382991879	9.46570522280057	6.69692252007925	6.79546350718123	10.2774740105937	7.85251774849373	9.47190451266045	8.82977273543306	8.14707890034485	7.37755115016133	0	6.18204847047257	9.98242523324965	8.11047663584081	9.59641199379286	9.32576911339045	7.62831321995163	8.35825953340226	8.91074563651465	8.77739045586376	8.63183701478223	9.01477776167726	7.65613287951814	8.3085921658219	8.6552747779615	5.78837754987883	8.17647441524809	8.55981421409952	8.9334426563283	10.0232767414801	6.46976908606873	9.15958093125373
ts-70	12.8409149406371	9.19438871293319	12.1547862654605	11.6051528895046	8.71362341235898	0	11.1567549457161	10.4652497099471	11.856924171931	11.3588049672694	11.4528083090179	10.3522794542081	10.0377992074678	11.7648363332567	9.35295266067583	10.6156225390137	12.4468176820385	10.6449882980119	9.80653217244427	12.7581739682884	11.3712185552531	5.53192111239347	11.3534990551612	12.1895624409436	10.9588434047107	12.2939372610648	12.0043576292344	12.4589791305426	10.9618865277583	11.5578968576823	10.9124486005049	12.6611977613496	12.1685036217362	9.64500610001265	12.8943121003144	11.3017507845378	11.9541752765398	12.6556677644527	10.484975721325	11.8008305514436	12.1561892691307	11.8486949411049	11.908856882071	9.3957360027175	12.0322728924992	12.140725202335	12.8439685841381	13.4059360152012	10.9361012631557	12.5877965663424	11.1120415577377	12.3054193152157	11.2861747421981	13.9805844161871	11.7263369110544	13.0952254684278	12.1217491679697	12.4078611726677	11.2914874527353
